date,open,high,low,close,volume,average,barCount,open_norm,high_norm,low_norm,close_norm,SMA_50,RSI_14,MACD_diff,ATR_14,BB_High,BB_Low,ADX_14,RSI_component,MACD_component,TrendComposite,TrendStrength,RSI_14_norm,SMA_50_norm,MACD_diff_norm,ATR_14_norm,BB_High_norm,BB_Low_norm,RSI_component_norm,MACD_component_norm,TrendComposite_norm,TrendStrength_norm,ADX_14_norm
2023-02-28 09:30:00-05:00,19.0,19.03,18.88,18.91,-1.0,-1.0,-1,0.44229217110573044,0.4430992736077483,0.4384553499597747,0.43820224719101125,0.46537720706260033,32.29990468839337,-0.0025397919576900948,0.11609771245583901,0.4791797319736499,0.4410449871274738,19.161254948256353,-0.3540019062321326,-0.0025397864966916145,-0.17827084636441212,0.4108645768177939,0.32299904688393366,0.4683976830449322,0.499173583523685,0.46104774103967766,0.4440076006614988,0.4885461407838786,0.32299904688393366,0.4987301067516542,0.28776266854310284,0.4108645768177939,0.27450683164770834
2023-02-28 10:00:00-05:00,18.91,18.94,18.85,18.86,-1.0,-1.0,-1,0.43502824858757067,0.43583535108958854,0.4360418342719229,0.43418940609951845,0.4652327447833066,30.285870920261615,-0.002967860456452954,0.11423359013756477,0.4800964194476786,0.43667725631476123,20.74203690059193,-0.3942825815947677,-0.0029678517426517627,-0.19862521666870972,0.40068739166564515,0.30285870920261615,0.4682332303981582,0.48630574829042866,0.4536449303754374,0.4449660940956717,0.4840308790203723,0.30285870920261615,0.4985160741286741,0.2629765079485397,0.40068739166564515,0.29715333608770095
2023-02-28 11:00:00-05:00,18.86,18.9,18.85,18.86,-1.0,-1.0,-1,0.4309927360774818,0.43260694108151726,0.4360418342719229,0.43418940609951845,0.46497592295345114,30.285870920261615,-0.0030471475492027267,0.10964547655630995,0.4790482897356285,0.43363228811348875,22.20990585633211,-0.3942825815947677,-0.0030471381182062022,-0.19866485985648696,0.4006675700717565,0.30285870920261615,0.46794087013722674,0.48392236047147785,0.4354245937510131,0.4438701639388579,0.48088305945917553,0.30285870920261615,0.4984764309408969,0.26292823318474023,0.4006675700717565,0.3181822330676941
2023-02-28 12:00:00-05:00,18.86,18.91,18.85,18.91,-1.0,-1.0,-1,0.4309927360774818,0.4334140435835352,0.4360418342719229,0.43820224719101125,0.46457463884430183,34.987332177743525,-0.0026406336438947195,0.106099371088002,0.4779486651528662,0.43160189664488663,23.41871811596445,-0.3002533564451295,-0.002640627506246534,-0.15144699197568803,0.424276504012156,0.34987332177743524,0.4674840572295212,0.49614225978350085,0.4213422842802411,0.4427203904637163,0.47878408647841286,0.34987332177743524,0.49867968624687675,0.32042692455812255,0.424276504012156,0.33549984740687266
2023-02-28 13:00:00-05:00,18.91,18.92,18.85,18.88,-1.0,-1.0,-1,0.43502824858757067,0.43422114608555307,0.4360418342719229,0.4357945425361155,0.4639807383627609,33.52638434460461,-0.0023546649069312144,0.10352084458171618,0.47663387984672745,0.42954589543417143,24.38030046778409,-0.3294723131079078,-0.0023546605551694106,-0.16591348683153861,0.4170432565842307,0.3352638434460461,0.466807974126117,0.5047385442560646,0.4111024285950034,0.44134564375997604,0.4766586387229227,0.3352638434460461,0.4988226697224153,0.30281061614980864,0.4170432565842307,0.34927561133669716
2023-02-28 14:00:00-05:00,18.88,18.89,18.84,18.89,-1.0,-1.0,-1,0.43260694108151726,0.4317998385794997,0.4352373290426388,0.4365971107544142,0.4632102728731942,34.508075908075796,-0.0019490036272636763,0.09969792711159364,0.47405838767840486,0.4285098306201505,25.35045345303166,-0.30983848183848406,-0.0019490011594291978,-0.15589374149895663,0.4220531292505217,0.34508075908075797,0.46593089334332227,0.5169328134498029,0.39592084209775397,0.4386526950691297,0.4755875782478479,0.34508075908075797,0.4990254994202854,0.31501197699846945,0.4220531292505217,0.36317415936567743
2023-02-28 15:00:00-05:00,18.89,18.98,18.85,18.91,-1.0,-1.0,-1,0.4334140435835352,0.4390637610976595,0.4360418342719229,0.43820224719101125,0.46240770465489567,36.52704267106814,-0.0014339266130070413,0.10186236088933688,0.47402316069418116,0.4271004348114368,24.847768347813425,-0.26945914657863723,-0.0014339256302205836,-0.13544653610442892,0.43227673194778554,0.3652704267106814,0.46501726752791134,0.5324161442042197,0.4045162509369943,0.4386158615418472,0.47413057659696567,0.3652704267106814,0.4992830371848897,0.33991118581908203,0.43227673194778554,0.35597262189213585
2023-03-01 09:30:00-05:00,18.85,18.87,18.72,18.75,-1.0,-1.0,-1,0.4301856335754642,0.4301856335754642,0.42558326629123083,0.4253611556982344,0.4615730337078652,28.861610410839262,-0.0017959274328824193,0.10815790654009862,0.4746913844406274,0.4233021950136263,25.439246461189562,-0.4227677917832148,-0.0017959255020501958,-0.2122818586426325,0.39385907067868375,0.2886161041083926,0.46406709667988383,0.5215343182396313,0.42951714922773304,0.4393145599441634,0.4702040418211125,0.2886161041083926,0.4991020372489749,0.24634638301283332,0.39385907067868375,0.36444622048107495
2023-03-01 10:00:00-05:00,18.75,18.78,18.68,18.7,-1.0,-1.0,-1,0.42211460855528654,0.4229217110573044,0.4223652453740949,0.42134831460674155,0.4608346709470305,26.95772796479288,-0.0021211953681089237,0.10757519893009168,0.47512024129976743,0.4191815243503129,26.259266845407883,-0.4608454407041424,-0.0021211921866964908,-0.23148331644541945,0.3842583417772903,0.2695772796479288,0.46322656092970566,0.5117566910391892,0.4272030982305395,0.4397629750205462,0.4659441852768614,0.26957727964792877,0.49893940390665176,0.22296416044173678,0.3842583417772903,0.3761939477654401
2023-03-01 11:00:00-05:00,18.7,18.7,18.58,18.68,-1.0,-1.0,-1,0.4180790960451977,0.41646489104116224,0.41432019308125495,0.41974317817014445,0.4599839486356341,26.212861074510812,-0.0022479000406714564,0.10846268472079948,0.47449702216131345,0.41555113193178445,27.617366794722,-0.47574277850978375,-0.0022478962544252344,-0.2389953373821045,0.3805023313089477,0.2621286107451081,0.46225811756537005,0.5079479201192771,0.4307274856655312,0.439111333682377,0.4621911673421951,0.2621286107451081,0.4988760518727874,0.2138165349174491,0.3805023313089477,0.3956502785305112
2023-03-01 12:00:00-05:00,18.68,18.69,18.62,18.64,-1.0,-1.0,-1,0.41646489104116224,0.41565778853914465,0.4175382139983911,0.4165329052969503,0.4590048154093098,24.740486535906314,-0.002340819677296685,0.10571535009788526,0.4732741364746596,0.4120388651304769,28.878459604799392,-0.5051902692818737,-0.0023408154018482582,-0.253765542341861,0.3731172288290695,0.24740486535906314,0.46114349407056854,0.505154734969043,0.4198172584527728,0.4378326777231651,0.4585602650107102,0.24740486535906314,0.49882959229907586,0.19583038910826922,0.3731172288290695,0.41371687138379154
2023-03-01 13:00:00-05:00,18.64,18.64,18.58,18.59,-1.0,-1.0,-1,0.41323648103309124,0.41162227602905577,0.41432019308125495,0.4125200642054575,0.4577528089887641,23.001282177138464,-0.00245357533422943,0.10244996794803647,0.4717517093287524,0.40842485567927317,30.27571395196842,-0.5399743564572307,-0.002453570410707342,-0.27121396343396903,0.3643930182830155,0.23001282177138463,0.4597182377985273,0.5017652745924411,0.4068497586461618,0.4362408195766307,0.4548241834187597,0.23001282177138466,0.4987732147946463,0.1745828947940266,0.3643930182830155,0.43373413355597823
2023-03-01 14:00:00-05:00,18.59,18.69,18.56,18.66,-1.0,-1.0,-1,0.4092009685230024,0.41565778853914465,0.41271118262268697,0.4181380417335474,0.45648475120385235,30.38012619615577,-0.0019526444470996558,0.10441782738031977,0.46850168246773105,0.4069397300523331,30.806812993227624,-0.3923974760768846,-0.0019526419654092879,-0.19717505902114693,0.4014124704894265,0.3038012619615577,0.45827470901017786,0.516823369587667,0.41466453058908825,0.43284257372356594,0.45328889398704636,0.3038012619615577,0.49902367901729533,0.264742410789186,0.4014124704894265,0.4413427330710359
