date,open,high,low,close,volume,average,barCount,open_norm,high_norm,low_norm,close_norm,SMA_50,RSI_14,MACD_diff,ATR_14,BB_High,BB_Low,ADX_14,RSI_component,MACD_component,TrendComposite,TrendStrength,RSI_14_norm,SMA_50_norm,MACD_diff_norm,ATR_14_norm,BB_High_norm,BB_Low_norm,RSI_component_norm,MACD_component_norm,TrendComposite_norm,TrendStrength_norm,ADX_14_norm
2023-02-28 09:30:00-05:00,23.36,23.59,23.36,23.48,-1.0,-1.0,-1,0.020687051717629284,0.02108524788391777,0.022509761886532406,0.021843733292599095,0.012623539295806912,58.42678780660699,-0.00039918279917200514,0.3288784968531524,0.025117040793747925,0.01831838271499719,34.78671271898345,0.16853575613213978,-0.0003991827779691584,0.08406828667708531,0.5420341433385426,0.5842678780660698,0.0,0.6927810027595162,0.07884494772222275,0.017705747103929904,0.030385513210707846,0.58426787806607,0.49980040861101543,0.5915778034715443,0.5420341433385426,0.4845849067909336
2023-02-28 10:00:00-05:00,23.48,23.56,23.29,23.43,-1.0,-1.0,-1,0.021593053982634954,0.020858524788391765,0.021973815174948296,0.021461849843427774,0.012808370885205828,57.30219768355849,-0.0005155903949214868,0.32467288993507004,0.02511299461478711,0.018444631597692822,33.421694286992974,0.1460439536711698,-0.000515590349234433,0.07276418166096768,0.5363820908304838,0.5730219768355849,0.00019418441742267663,0.6896261935346241,0.07783670041882888,0.01770193608441942,0.030515605694688086,0.5730219768355849,0.4997422048253828,0.5772131721698426,0.5363820908304838,0.4655699646497337
2023-02-28 11:00:00-05:00,23.43,23.55,23.43,23.55,-1.0,-1.0,-1,0.02121555303888259,0.020782950423216446,0.023045708598116513,0.022378370121438933,0.013000840143588169,59.32567586071054,-0.0005328311157735237,0.3100533977968508,0.025167298823448155,0.01848961708581632,32.154177171573245,0.1865135172142108,-0.0005328310653483467,0.09299034307443123,0.5464951715372156,0.5932567586071054,0.0003963929843256265,0.689158945801883,0.07433184040398266,0.017753084192477134,0.030561960749624757,0.5932567586071054,0.49973358446732585,0.6029154591654826,0.5464951715372156,0.4479132326614767
2023-02-28 12:00:00-05:00,23.55,23.75,23.53,23.71,-1.0,-1.0,-1,0.02212155530388826,0.02229443772672309,0.02381134675752239,0.023600397158787135,0.013214694875124104,61.91714433269637,-0.00046630101599056404,0.3036210122399328,0.025201347938757997,0.018478480977456756,31.537370274966683,0.23834288665392733,-0.000466300982193592,0.11893829283586688,0.5594691464179334,0.6191714433269637,0.0006210691697733502,0.6909620048821509,0.07278974778370767,0.017785154410828126,0.030550485606499245,0.6191714433269637,0.4997668495089032,0.6358886782594889,0.5594691464179334,0.4393210062296591
2023-02-28 13:00:00-05:00,23.71,23.82,23.7,23.78,-1.0,-1.0,-1,0.02332955832389581,0.02282345828295042,0.025112931628512344,0.024135033987626977,0.01342549453906667,63.02701615618667,-0.0003935574494101776,0.2905052256513662,0.025344677086394415,0.01842680385762145,31.149640266445164,0.2605403231237334,-0.00039355742909114017,0.13007338284732112,0.5650366914236605,0.6302701615618667,0.0008425356954289639,0.6929334576333376,0.06964538438565582,0.017920153426777077,0.030497235195558758,0.6302701615618667,0.49980322128545446,0.6500385346433194,0.5650366914236605,0.4339198603508501
2023-02-28 14:00:00-05:00,23.78,23.81,23.56,23.58,-1.0,-1.0,-1,0.023858059645149116,0.022747883917775078,0.024041038205344128,0.022607500190941703,0.01358894065531199,57.84032177431689,-0.00045143865485793803,0.2876119952476972,0.025277095645880987,0.01843328394626747,30.177190239108604,0.15680643548633783,-0.00045143862419068056,0.07817749843107358,0.5390887492155367,0.5784032177431689,0.001014252494306865,0.6913647957284269,0.06895176469902885,0.01785649974491141,0.030503912568145136,0.5784032177431689,0.49977428068790464,0.5840921156519686,0.5390887492155367,0.42037346378091583
2023-02-28 15:00:00-05:00,23.58,23.59,23.21,23.21,-1.0,-1.0,-1,0.022348055870139657,0.02108524788391777,0.02136130464742362,0.019781562667074006,0.013708088291453441,49.69298919226827,-0.0006699908809067049,0.2942111384442902,0.025202974969448965,0.01858378131253376,28.068101204566222,-0.006140216154634572,-0.000669990780656483,-0.0034051034676455274,0.4982974482661772,0.4969298919226827,0.0011394292261991705,0.6854417236606628,0.07053383560158215,0.01778668688029314,0.030658991771952967,0.4969298919226827,0.4996650046096718,0.4804214583785546,0.4982974482661772,0.39099348983874543
2023-03-01 09:30:00-05:00,23.21,23.26,22.98,23.01,-1.0,-1.0,-1,0.019554548886372217,0.01859129383313181,0.019600336880790128,0.01825402887038876,0.013862369204918653,45.92710652469165,-0.0008934035838196082,0.293196057126841,0.02523989122996733,0.018523952045065115,26.810004143660205,-0.08145786950616696,-0.0008934033461237154,-0.041175636426145336,0.47941218178692735,0.4592710652469165,0.0013015170457007432,0.679386925848117,0.07029048118901371,0.017821457608541216,0.030597341024211463,0.4592710652469165,0.4995532983269381,0.43242475459315727,0.47941218178692735,0.3734679808342572
2023-03-01 10:00:00-05:00,23.01,23.05,22.61,22.72,-1.0,-1.0,-1,0.018044545111362786,0.01700423216444982,0.01676747569098842,0.016039104865195126,0.01404567326052088,41.06728479484256,-0.0011499824661628383,0.30368205304635243,0.025841179642300767,0.017426215148808967,26.575662977891945,-0.17865430410314886,-0.0011499819592279612,-0.08990214303118842,0.4550489284844058,0.41067284794842557,0.0014940966332273613,0.6724332780237008,0.07280438163553175,0.018387799802750262,0.029466183927676883,0.41067284794842557,0.499425009020386,0.37050580559158747,0.4550489284844058,0.3702035679853501
2023-03-01 11:00:00-05:00,22.72,22.78,22.51,22.73,-1.0,-1.0,-1,0.01585503963759908,0.014963724304715844,0.01600183753158257,0.0161154815550294,0.014285496066600465,41.297954824392406,-0.0012650524781300022,0.3012761921144701,0.026226404383847563,0.016727845978941693,26.580728220811263,-0.17404090351215187,-0.0012650518032849122,-0.08765297765771839,0.4561735111711408,0.4129795482439241,0.0017460549269080218,0.6693147191966317,0.0722276033383301,0.01875063570797679,0.028746553162608754,0.4129795482439241,0.4993674740983575,0.3733639205224365,0.4561735111711408,0.37027412769266593
