date,open,high,low,close,volume,average,barCount,open_norm,high_norm,low_norm,close_norm,SMA_50,RSI_14,MACD_diff,ATR_14,BB_High,BB_Low,ADX_14,RSI_component,MACD_component,TrendComposite,TrendStrength,RSI_14_norm,SMA_50_norm,MACD_diff_norm,ATR_14_norm,BB_High_norm,BB_Low_norm,RSI_component_norm,MACD_component_norm,TrendComposite_norm,TrendStrength_norm,ADX_14_norm
2023-02-28 09:30:00-05:00,171.95,176.16,171.83,176.16,-1.0,-1.0,-1,0.005890396549910567,0.011551790527531759,0.00732517083282101,0.013270923179411651,0.005553802461344268,67.10757740333813,0.0007690342441038224,1.910993290669959,0.009273918658052872,-0.0022632949071325088,10.910200173923561,0.3421515480667625,0.0007690340924980703,0.1714602910796303,0.5857301455398152,0.6710757740333813,0.0,0.43940323465163,0.15654562558010018,0.0026416408558446744,0.002341988838312925,0.6710757740333813,0.5003845170462491,0.7263500791288322,0.5857301455398152,0.1904299931539282
2023-02-28 10:00:00-05:00,176.16,176.72,174.13,175.08,-1.0,-1.0,-1,0.013270923179411651,0.012531942451079914,0.011365432922866125,0.01137758143122613,0.005592019915150236,62.5457294752457,0.001061676432991253,1.9594937699078192,0.010633221237367495,-0.0026881982718333372,13.109678149249419,0.250914589504914,0.0010616760340994788,0.12598813276950674,0.5629940663847534,0.625457294752457,3.971909490021419e-05,0.4491189688565467,0.16051871010127278,0.0040072298084910885,0.0019014596090970851,0.625457294752457,0.5005308380170498,0.6657800724252567,0.5629940663847534,0.22882035896816896
2023-02-28 11:00:00-05:00,175.08,176.08,174.7,175.03,-1.0,-1.0,-1,0.01137758143122613,0.011411768824167766,0.01236671526692078,0.011289926720661965,0.005596227341257315,62.33446406136568,0.00118831215336651,1.918101357771548,0.011726542907916943,-0.0030417141852213956,15.152050554909144,0.2466892812273136,0.0011883115940339304,0.12393879641067376,0.5619693982053369,0.6233446406136568,4.409183929289772e-05,0.4533232806295406,0.15712790748371352,0.005105607769153864,0.001534943111987145,0.6233446406136568,0.5005941557970169,0.6630503071885634,0.5619693982053369,0.26446855579567824
2023-02-28 12:00:00-05:00,175.03,175.83,174.78,175.71,-1.0,-1.0,-1,0.011289926720661965,0.010974201001155199,0.01250724612222672,0.01248203078433436,0.005661091827074784,64.10999347686524,0.0012832225930939675,1.856094117930724,0.012880227924115795,-0.003494161516907082,17.04853921730746,0.28219986953730486,0.0012832218887505642,0.14174154571302772,0.5708707728565139,0.6410999347686525,0.00011150498201344572,0.45647431161782526,0.15204836994751733,0.006264628238127901,0.0010658569835951136,0.6410999347686525,0.5006416109443753,0.6867639967220903,0.5708707728565139,0.29757045284979405
2023-02-28 13:00:00-05:00,175.71,176.35,175.11,176.17,-1.0,-1.0,-1,0.01248203078433436,0.011884342073021307,0.013086935900363654,0.013288454121524464,0.005725605694049994,65.30158381871715,0.001325734912647125,1.8120873952213852,0.013937033498204712,-0.003956668153371093,18.98496220217458,0.306031676374343,0.0013257341359556825,0.15367870525514932,0.5768393526275747,0.6530158381871715,0.000178553729367934,0.4578857225930618,0.14844340703639783,0.007326321226159038,0.0005863416184669542,0.6530158381871715,0.5006628670679778,0.7026645798559896,0.5768393526275747,0.33136937586430576
2023-02-28 14:00:00-05:00,176.17,177.46,175.88,177.18,-1.0,-1.0,-1,0.013288454121524464,0.013827143207197128,0.014439545382683085,0.01505907927492024,0.005792223274078744,67.8273249419855,0.001391688028880525,1.7955097241341442,0.015407173802831938,-0.004522211844976335,21.135196434423506,0.3565464988397099,0.0013916871304094848,0.1789690929850597,0.5894845464925298,0.6782732494198549,0.0002477888489187654,0.46007536910215135,0.14708538976669644,0.008803260495892076,0.0,0.6782732494198549,0.5006958435652047,0.7363519835611191,0.5894845464925298,0.36890022622442803
2023-02-28 15:00:00-05:00,177.18,177.55,174.71,174.91,-1.0,-1.0,-1,0.01505907927492024,0.013984667623481658,0.012384281623834053,0.011079555415308008,0.005772238000070119,57.66723646414274,0.0010987429958731142,1.870116172410277,0.01597987476831173,-0.004085130544757169,22.16187558704792,0.15334472928285478,0.0010987425537258987,0.07722173591829035,0.5386108679591451,0.5766723646414273,0.00022701831305351613,0.4503495804584457,0.15319703504285648,0.009378610034346911,0.0004531550095532368,0.5766723646414273,0.5005493712768629,0.6008220608868032,0.5386108679591451,0.3868202002752101
2023-03-01 09:30:00-05:00,174.75,177.08,173.79,176.56,-1.0,-1.0,-1,0.010799060341502747,0.013162040116218033,0.010768176787815968,0.013972160863924827,0.005917744819606602,62.11006389029926,0.0010322631989967282,1.9715364458095443,0.016868704677204683,-0.0035767443672576433,22.422115721656848,0.24220127780598516,0.0010322628323482437,0.1216167703191667,0.5608083851595833,0.6211006389029926,0.00037824238996717605,0.4481424481276516,0.16150522755368782,0.01027155051929614,0.0009802371405115108,0.6211006389029926,0.5005161314161741,0.65995731268038,0.5608083851595833,0.391362511714225
2023-03-01 10:00:00-05:00,176.56,177.83,175.51,176.98,-1.0,-1.0,-1,0.013972160863924827,0.014474743585255734,0.013789590176893204,0.014708460432663628,0.006114091371270287,63.1696557927783,0.0009712492652054878,1.9964266996802926,0.017832185046823292,-0.003246441208949462,22.977228944484256,0.263393115855566,0.0009712489598043215,0.13218218240768517,0.5660910912038426,0.631696557927783,0.0005823037949590998,0.4461167827040646,0.16354419879553755,0.011239486701324321,0.0013226872311091977,0.631696557927783,0.5004856244799022,0.6740306952689766,0.5660910912038426,0.40105162882825707
2023-03-01 11:00:00-05:00,176.98,177.63,176.21,177.34,-1.0,-1.0,-1,0.014708460432663628,0.01412468932684565,0.015019235160820018,0.015339574348725502,0.006338838049156758,64.0964640066163,0.0009079333035748268,1.955253363988842,0.018665601863508855,-0.0026177774534250735,23.492691222823993,0.28192928013232604,0.0009079330540921232,0.1414186065932091,0.5707093032966045,0.640964640066163,0.0008158812246016436,0.4440146898497467,0.1601713425827468,0.012076757824865772,0.00197447016027496,0.640964640066163,0.5004539665270461,0.6863338340603827,0.5707093032966045,0.41004866614842966
