date,open,high,low,close,volume,average,barCount,open_norm,high_norm,low_norm,close_norm,SMA_50,RSI_14,MACD_diff,ATR_14,BB_High,BB_Low,ADX_14,RSI_component,MACD_component,TrendComposite,TrendStrength,RSI_14_norm,SMA_50_norm,MACD_diff_norm,ATR_14_norm,BB_High_norm,BB_Low_norm,RSI_component_norm,MACD_component_norm,TrendComposite_norm,TrendStrength_norm,ADX_14_norm
2023-02-28 09:30:00-05:00,100.56,100.69,100.09,100.48,-1.0,-1.0,-1,0.4871047320026911,0.4835312570020166,0.4872262773722629,0.48531060775958734,0.5300560663825968,43.477959598612834,0.003819728058608878,0.7726745403978622,0.5132709983278289,0.4577987482521216,35.57176338760764,-0.13044080802774333,0.0038197094816959567,-0.06331054927302368,0.46834472536348815,0.43477959598612836,0.5497183160852075,0.5342232901586204,0.4661894556712283,0.48841379088127423,0.5060521005706977,0.43477959598612836,0.5019098547408479,0.39253897413715727,0.46834472536348815,0.5305216998948519
2023-02-28 10:00:00-05:00,100.48,100.76,99.82,100.06,-1.0,-1.0,-1,0.48531060775958734,0.4850997087161104,0.48106751824817506,0.47589145548329215,0.5268670105404798,40.07669940428213,0.002833668985903884,0.7846263589408728,0.5127955016887056,0.4591488804597579,34.65422787889475,-0.1984660119143574,0.002833661401443257,-0.09781617525645707,0.4510919123717715,0.4007669940428213,0.5462261231747029,0.5186984511649162,0.4734005277197242,0.4879239941740707,0.5074510834357232,0.4007669940428213,0.5014168307007216,0.34999646813929186,0.4510919123717715,0.5168374612898624
2023-02-28 11:00:00-05:00,100.06,100.34,99.75,99.79,-1.0,-1.0,-1,0.47589145548329215,0.47568899843154844,0.47947080291970806,0.4698362861628168,0.5233460417133885,38.017702350788745,0.0018005809668713568,0.7707244761593822,0.5130741352002117,0.45772649274327304,33.88858817514989,-0.23964595298422509,0.00180057902099094,-0.11892268698161708,0.44053865650919144,0.38017702350788746,0.542370467148337,0.5024331729419722,0.4650128938223122,0.48821100729934513,0.5059772307037239,0.38017702350788746,0.5009002895104955,0.32397393192758134,0.44053865650919144,0.5054186155972359
2023-02-28 12:00:00-05:00,99.79,100.0,99.57,99.86,-1.0,-1.0,-1,0.4698362861628168,0.4680708043916649,0.4753649635036495,0.4714061448755325,0.5197084548104955,38.89422868322442,0.0012746798838163993,0.7463870135765697,0.5122565760192399,0.4562565435142876,33.40326376783186,-0.22211542633551162,0.0012746791934464812,-0.11042037357103257,0.44478981321448374,0.3889422868322442,0.5383871078650472,0.49415321298110937,0.4503290032051086,0.4873688608742466,0.5044540955824542,0.3889422868322442,0.5006373395967232,0.3344565621931265,0.44478981321448374,0.4981804270721058
2023-02-28 13:00:00-05:00,99.86,100.16,99.73,100.08,-1.0,-1.0,-1,0.4714061448755325,0.4716558368810217,0.4790145985401461,0.476339986544068,0.5163668984077147,41.685384225467274,0.001306018630239018,0.7237879411782427,0.5081261195495811,0.4570230170281268,32.60552142990085,-0.1662923154906545,0.0013060178876875424,-0.08249314880148348,0.45875342559925825,0.41685384225467276,0.5347279183877955,0.4946466205323842,0.4366939619177047,0.48311418521172916,0.5052483017396677,0.41685384225467276,0.5006530089438438,0.3688884582506766,0.45875342559925825,0.48628279870362595
2023-02-28 14:00:00-05:00,100.08,100.23,99.88,99.96,-1.0,-1.0,-1,0.476339986544068,0.47322428859511556,0.48243613138686126,0.4736488001794122,0.5129894595200717,40.59612892911687,0.0011953935211151505,0.6970888025226546,0.5019634399878283,0.45917134359593476,31.71026597420097,-0.18807742141766254,0.0011953929517233746,-0.09344101423296958,0.4532794928835152,0.4059612892911687,0.531029435600721,0.49290490235813955,0.42058516543745544,0.47676616945611255,0.5074743593359857,0.4059612892911687,0.5005976964758617,0.3553906700637174,0.4532794928835152,0.47293084757815823
2023-02-28 15:00:00-05:00,99.96,100.02,99.56,99.64,-1.0,-1.0,-1,0.4736488001794122,0.4685189334528344,0.4751368613138687,0.466472303206997,0.5094729760035881,37.762396531560675,0.0007126207805295704,0.6801538880567503,0.5017994625163094,0.45951473349176397,31.336445293551673,-0.2447520693687865,0.0007126206598999102,-0.12201972435444329,0.43899013782277835,0.37762396531560677,0.527178691238083,0.4853039692339404,0.4103675665081138,0.476597260532269,0.5078301738092431,0.37762396531560677,0.50035631032995,0.32015554790312306,0.43899013782277835,0.4673556394898517
2023-03-01 09:30:00-05:00,99.28,99.63,98.88,99.44,-1.0,-1.0,-1,0.4583987441130297,0.45978041676002684,0.45962591240875905,0.4619869925992373,0.506602377214622,36.06782887302321,0.00019202187883017585,0.6858571817669828,0.5021625119292239,0.4588152857832675,31.803138555048758,-0.2786434225395358,0.00019202187647007326,-0.13922570033153286,0.43038714983423354,0.3606782887302321,0.5240352264522561,0.47710748856365875,0.41380862124888135,0.4769712282796028,0.5071054185936921,0.3606782887302321,0.5000960109382351,0.29894204096498217,0.43038714983423354,0.47431596079079574
2023-03-01 10:00:00-05:00,99.44,99.58,98.56,99.13,-1.0,-1.0,-1,0.4619869925992373,0.45866009410710284,0.45232664233576647,0.4550347611572099,0.5042431038349404,33.55440740640752,-0.00048286585433471134,0.7097245259264838,0.5037634257951148,0.4551959821438846,32.559637762899726,-0.32891185187184957,-0.00048286581680647187,-0.164697358844328,0.417651320577836,0.3355440740640752,0.5214516913314046,0.46648183368532714,0.42820886818377624,0.47862028796901657,0.503355160843982,0.3355440740640752,0.4997585670915968,0.2675376495310626,0.417651320577836,0.4855984839917125
2023-03-01 11:00:00-05:00,99.13,99.13,98.37,98.89,-1.0,-1.0,-1,0.4550347611572099,0.4485771902307864,0.44799270072992714,0.4496523884278985,0.5016999327203407,31.71192978368964,-0.0011177948432941932,0.7133156312174487,0.5057001685975896,0.45150996820438377,33.44515696654062,-0.3657614043262072,-0.0011177943777457985,-0.18343959935197648,0.40828020032401174,0.3171192978368964,0.5186667779977111,0.456485302444059,0.43037554423342445,0.48061527630184986,0.499535779073485,0.3171192978368964,0.4994411028111271,0.244430058914017,0.40828020032401174,0.49880522744398587
