date,open,high,low,close,volume,average,barCount
2023-02-16 09:30:00-05:00,504.3,507.41,504.01,504.5,-1.0,-1.0,-1
2023-02-16 10:00:00-05:00,504.5,507.34,504.16,506.93,-1.0,-1.0,-1
2023-02-16 11:00:00-05:00,506.93,509.33,506.45,508.92,-1.0,-1.0,-1
2023-02-16 12:00:00-05:00,508.92,510.7,508.02,509.65,-1.0,-1.0,-1
2023-02-16 13:00:00-05:00,509.65,509.94,508.5,509.24,-1.0,-1.0,-1
2023-02-16 14:00:00-05:00,509.24,509.95,508.41,508.44,-1.0,-1.0,-1
2023-02-16 15:00:00-05:00,508.44,508.55,503.51,504.16,-1.0,-1.0,-1
2023-02-17 09:30:00-05:00,504.38,506.88,502.75,504.75,-1.0,-1.0,-1
2023-02-17 10:00:00-05:00,504.75,506.86,503.96,504.06,-1.0,-1.0,-1
2023-02-17 11:00:00-05:00,504.06,504.44,501.83,502.53,-1.0,-1.0,-1
2023-02-17 12:00:00-05:00,502.53,504.7,502.45,502.96,-1.0,-1.0,-1
2023-02-17 13:00:00-05:00,502.96,503.82,502.33,503.8,-1.0,-1.0,-1
2023-02-17 14:00:00-05:00,503.8,506.94,503.79,506.77,-1.0,-1.0,-1
2023-02-17 15:00:00-05:00,506.77,507.69,505.33,507.59,-1.0,-1.0,-1
2023-02-21 09:30:00-05:00,501.49,501.79,496.65,499.09,-1.0,-1.0,-1
2023-02-21 10:00:00-05:00,499.09,500.9,498.08,500.31,-1.0,-1.0,-1
2023-02-21 11:00:00-05:00,500.31,502.22,500.13,501.88,-1.0,-1.0,-1
2023-02-21 12:00:00-05:00,501.88,503.09,501.32,502.78,-1.0,-1.0,-1
2023-02-21 13:00:00-05:00,502.78,503.89,502.46,503.47,-1.0,-1.0,-1
2023-02-21 14:00:00-05:00,503.47,503.47,501.89,503.0,-1.0,-1.0,-1
2023-02-21 15:00:00-05:00,503.0,503.41,501.3,501.78,-1.0,-1.0,-1
2023-02-22 09:30:00-05:00,503.21,505.47,503.17,504.23,-1.0,-1.0,-1
2023-02-22 10:00:00-05:00,504.23,505.44,502.13,502.38,-1.0,-1.0,-1
2023-02-22 11:00:00-05:00,502.38,503.24,501.69,503.1,-1.0,-1.0,-1
2023-02-22 12:00:00-05:00,503.1,503.35,501.93,502.3,-1.0,-1.0,-1
2023-02-22 13:00:00-05:00,502.3,503.2,501.61,502.5,-1.0,-1.0,-1
2023-02-22 14:00:00-05:00,502.5,503.25,496.85,496.95,-1.0,-1.0,-1
2023-02-22 15:00:00-05:00,496.95,497.92,496.58,497.5,-1.0,-1.0,-1
2023-02-23 09:30:00-05:00,498.4,498.96,494.3,495.6,-1.0,-1.0,-1
2023-02-23 10:00:00-05:00,495.6,497.02,494.3,495.45,-1.0,-1.0,-1
2023-02-23 11:00:00-05:00,495.45,495.84,488.21,488.44,-1.0,-1.0,-1
2023-02-23 12:00:00-05:00,488.44,490.02,487.95,489.31,-1.0,-1.0,-1
2023-02-23 13:00:00-05:00,489.31,491.79,488.64,491.32,-1.0,-1.0,-1
2023-02-23 14:00:00-05:00,491.32,493.56,490.67,492.63,-1.0,-1.0,-1
2023-02-23 15:00:00-05:00,492.63,494.65,492.56,493.19,-1.0,-1.0,-1
2023-02-24 09:30:00-05:00,489.62,489.7,486.46,486.91,-1.0,-1.0,-1
2023-02-24 10:00:00-05:00,486.91,487.78,484.7,485.06,-1.0,-1.0,-1
2023-02-24 11:00:00-05:00,485.06,486.89,485.04,486.29,-1.0,-1.0,-1
2023-02-24 12:00:00-05:00,486.29,487.64,485.8,486.5,-1.0,-1.0,-1
2023-02-24 13:00:00-05:00,486.5,486.79,485.21,486.47,-1.0,-1.0,-1
2023-02-24 14:00:00-05:00,486.47,489.41,486.15,489.16,-1.0,-1.0,-1
2023-02-24 15:00:00-05:00,489.16,490.36,486.81,488.61,-1.0,-1.0,-1
2023-02-27 09:30:00-05:00,491.16,492.52,486.13,489.97,-1.0,-1.0,-1
2023-02-27 10:00:00-05:00,489.97,492.17,487.64,488.45,-1.0,-1.0,-1
2023-02-27 11:00:00-05:00,488.45,489.75,487.0,487.12,-1.0,-1.0,-1
2023-02-27 12:00:00-05:00,487.12,487.64,486.33,487.47,-1.0,-1.0,-1
2023-02-27 13:00:00-05:00,487.47,488.71,487.23,488.26,-1.0,-1.0,-1
2023-02-27 14:00:00-05:00,488.26,488.61,486.35,486.52,-1.0,-1.0,-1
2023-02-27 15:00:00-05:00,486.52,487.19,485.67,487.09,-1.0,-1.0,-1
2023-02-28 09:30:00-05:00,486.88,487.21,484.16,486.19,-1.0,-1.0,-1
2023-02-28 10:00:00-05:00,486.19,486.85,483.9,485.31,-1.0,-1.0,-1
2023-02-28 11:00:00-05:00,485.31,486.53,484.69,485.17,-1.0,-1.0,-1
2023-02-28 12:00:00-05:00,485.17,487.21,485.16,486.62,-1.0,-1.0,-1
2023-02-28 13:00:00-05:00,486.62,488.77,486.61,488.41,-1.0,-1.0,-1
2023-02-28 14:00:00-05:00,488.41,488.71,486.13,486.28,-1.0,-1.0,-1
2023-02-28 15:00:00-05:00,486.28,486.44,484.12,484.16,-1.0,-1.0,-1
2023-03-01 09:30:00-05:00,481.95,482.58,479.01,479.78,-1.0,-1.0,-1
2023-03-01 10:00:00-05:00,479.78,480.41,476.35,478.11,-1.0,-1.0,-1
2023-03-01 11:00:00-05:00,478.11,478.69,475.09,478.25,-1.0,-1.0,-1
2023-03-01 12:00:00-05:00,478.25,479.91,478.22,479.0,-1.0,-1.0,-1
2023-03-01 13:00:00-05:00,479.0,479.19,477.32,478.82,-1.0,-1.0,-1
2023-03-01 14:00:00-05:00,478.82,478.85,477.34,477.86,-1.0,-1.0,-1
2023-03-01 15:00:00-05:00,477.86,479.27,477.85,478.78,-1.0,-1.0,-1
2023-03-02 09:30:00-05:00,477.76,481.67,475.72,481.34,-1.0,-1.0,-1
2023-03-02 10:00:00-05:00,481.34,482.51,480.15,481.5,-1.0,-1.0,-1
2023-03-02 11:00:00-05:00,481.5,482.03,480.72,481.51,-1.0,-1.0,-1
2023-03-02 12:00:00-05:00,481.51,482.62,481.21,482.39,-1.0,-1.0,-1
2023-03-02 13:00:00-05:00,482.39,484.18,481.18,484.13,-1.0,-1.0,-1
2023-03-02 14:00:00-05:00,484.13,486.06,483.86,485.79,-1.0,-1.0,-1
2023-03-02 15:00:00-05:00,485.79,487.43,484.75,486.0,-1.0,-1.0,-1
2023-03-03 09:30:00-05:00,474.52,476.17,465.38,467.99,-1.0,-1.0,-1
2023-03-03 10:00:00-05:00,467.99,472.06,467.58,468.51,-1.0,-1.0,-1
2023-03-03 11:00:00-05:00,468.51,471.3,468.47,470.3,-1.0,-1.0,-1
2023-03-03 12:00:00-05:00,470.3,470.58,468.44,469.81,-1.0,-1.0,-1
2023-03-03 13:00:00-05:00,469.81,472.31,469.24,471.81,-1.0,-1.0,-1
2023-03-03 14:00:00-05:00,471.81,474.66,471.69,474.26,-1.0,-1.0,-1
2023-03-03 15:00:00-05:00,474.26,475.87,473.22,475.34,-1.0,-1.0,-1
2023-03-06 09:30:00-05:00,476.37,481.51,475.6,481.5,-1.0,-1.0,-1
2023-03-06 10:00:00-05:00,481.5,486.64,480.29,485.44,-1.0,-1.0,-1
2023-03-06 11:00:00-05:00,485.44,488.82,485.41,488.14,-1.0,-1.0,-1
2023-03-06 12:00:00-05:00,488.14,488.61,485.49,485.57,-1.0,-1.0,-1
2023-03-06 13:00:00-05:00,485.57,487.17,484.58,485.95,-1.0,-1.0,-1
2023-03-06 14:00:00-05:00,485.95,485.96,482.86,483.13,-1.0,-1.0,-1
2023-03-06 15:00:00-05:00,483.13,483.51,481.65,483.13,-1.0,-1.0,-1
