date,open,high,low,close,volume,average,barCount
2023-02-16 09:30:00-05:00,172.78,175.24,171.8,173.99,-1.0,-1.0,-1
2023-02-16 10:00:00-05:00,173.99,175.06,173.33,174.91,-1.0,-1.0,-1
2023-02-16 11:00:00-05:00,174.91,175.29,173.77,173.86,-1.0,-1.0,-1
2023-02-16 12:00:00-05:00,173.86,174.87,172.92,174.33,-1.0,-1.0,-1
2023-02-16 13:00:00-05:00,174.33,175.43,174.32,175.28,-1.0,-1.0,-1
2023-02-16 14:00:00-05:00,175.28,175.86,174.49,175.48,-1.0,-1.0,-1
2023-02-16 15:00:00-05:00,175.48,175.51,172.21,172.41,-1.0,-1.0,-1
2023-02-17 09:30:00-05:00,170.31,172.36,169.75,171.38,-1.0,-1.0,-1
2023-02-17 10:00:00-05:00,171.38,172.08,170.34,170.93,-1.0,-1.0,-1
2023-02-17 11:00:00-05:00,170.93,171.45,170.35,170.95,-1.0,-1.0,-1
2023-02-17 12:00:00-05:00,170.95,171.43,170.05,170.21,-1.0,-1.0,-1
2023-02-17 13:00:00-05:00,170.21,171.04,170.07,170.99,-1.0,-1.0,-1
2023-02-17 14:00:00-05:00,170.99,172.2,170.59,172.15,-1.0,-1.0,-1
2023-02-17 15:00:00-05:00,172.15,173.17,171.6,172.88,-1.0,-1.0,-1
2023-02-21 09:30:00-05:00,174.26,178.17,173.31,174.72,-1.0,-1.0,-1
2023-02-21 10:00:00-05:00,174.72,175.33,173.25,174.07,-1.0,-1.0,-1
2023-02-21 11:00:00-05:00,174.07,174.68,173.26,173.57,-1.0,-1.0,-1
2023-02-21 12:00:00-05:00,173.57,173.96,172.77,173.21,-1.0,-1.0,-1
2023-02-21 13:00:00-05:00,173.21,173.42,172.18,172.83,-1.0,-1.0,-1
2023-02-21 14:00:00-05:00,172.83,173.69,172.23,172.97,-1.0,-1.0,-1
2023-02-21 15:00:00-05:00,172.97,173.43,171.88,172.09,-1.0,-1.0,-1
2023-02-22 09:30:00-05:00,171.05,172.73,170.94,171.2,-1.0,-1.0,-1
2023-02-22 10:00:00-05:00,171.2,171.53,169.7,171.16,-1.0,-1.0,-1
2023-02-22 11:00:00-05:00,171.16,171.97,171.08,171.96,-1.0,-1.0,-1
2023-02-22 12:00:00-05:00,171.96,172.34,171.35,172.13,-1.0,-1.0,-1
2023-02-22 13:00:00-05:00,172.13,172.76,171.44,171.56,-1.0,-1.0,-1
2023-02-22 14:00:00-05:00,171.56,172.27,170.65,170.83,-1.0,-1.0,-1
2023-02-22 15:00:00-05:00,170.83,171.49,170.48,171.16,-1.0,-1.0,-1
2023-02-23 09:30:00-05:00,172.13,173.69,171.74,172.41,-1.0,-1.0,-1
2023-02-23 10:00:00-05:00,172.41,172.88,170.36,170.49,-1.0,-1.0,-1
2023-02-23 11:00:00-05:00,170.49,170.87,169.38,169.75,-1.0,-1.0,-1
2023-02-23 12:00:00-05:00,169.75,170.91,169.69,170.81,-1.0,-1.0,-1
2023-02-23 13:00:00-05:00,170.81,171.76,170.37,171.71,-1.0,-1.0,-1
2023-02-23 14:00:00-05:00,171.71,173.1,171.39,172.78,-1.0,-1.0,-1
2023-02-23 15:00:00-05:00,172.78,173.67,171.98,172.02,-1.0,-1.0,-1
2023-02-24 09:30:00-05:00,168.59,169.56,167.93,169.15,-1.0,-1.0,-1
2023-02-24 10:00:00-05:00,169.15,169.58,167.66,168.59,-1.0,-1.0,-1
2023-02-24 11:00:00-05:00,168.59,169.65,168.21,169.6,-1.0,-1.0,-1
2023-02-24 12:00:00-05:00,169.6,169.86,168.87,169.0,-1.0,-1.0,-1
2023-02-24 13:00:00-05:00,169.0,169.93,168.88,169.63,-1.0,-1.0,-1
2023-02-24 14:00:00-05:00,169.63,170.72,169.34,170.6,-1.0,-1.0,-1
2023-02-24 15:00:00-05:00,170.6,170.72,169.61,170.41,-1.0,-1.0,-1
2023-02-27 09:30:00-05:00,171.88,173.12,170.51,171.55,-1.0,-1.0,-1
2023-02-27 10:00:00-05:00,171.55,172.32,169.97,170.39,-1.0,-1.0,-1
2023-02-27 11:00:00-05:00,170.39,170.87,169.58,169.78,-1.0,-1.0,-1
2023-02-27 12:00:00-05:00,169.78,170.31,169.21,170.25,-1.0,-1.0,-1
2023-02-27 13:00:00-05:00,170.25,170.42,169.75,170.41,-1.0,-1.0,-1
2023-02-27 14:00:00-05:00,170.41,170.75,169.15,169.63,-1.0,-1.0,-1
2023-02-27 15:00:00-05:00,169.63,169.73,169.06,169.57,-1.0,-1.0,-1
2023-02-28 09:30:00-05:00,171.95,176.16,171.83,176.16,-1.0,-1.0,-1
2023-02-28 10:00:00-05:00,176.16,176.72,174.13,175.08,-1.0,-1.0,-1
2023-02-28 11:00:00-05:00,175.08,176.08,174.7,175.03,-1.0,-1.0,-1
2023-02-28 12:00:00-05:00,175.03,175.83,174.78,175.71,-1.0,-1.0,-1
2023-02-28 13:00:00-05:00,175.71,176.35,175.11,176.17,-1.0,-1.0,-1
2023-02-28 14:00:00-05:00,176.17,177.46,175.88,177.18,-1.0,-1.0,-1
2023-02-28 15:00:00-05:00,177.18,177.55,174.71,174.91,-1.0,-1.0,-1
2023-03-01 09:30:00-05:00,174.75,177.08,173.79,176.56,-1.0,-1.0,-1
2023-03-01 10:00:00-05:00,176.56,177.83,175.51,176.98,-1.0,-1.0,-1
2023-03-01 11:00:00-05:00,176.98,177.63,176.21,177.34,-1.0,-1.0,-1
2023-03-01 12:00:00-05:00,177.34,177.61,176.38,176.49,-1.0,-1.0,-1
2023-03-01 13:00:00-05:00,176.49,176.56,174.74,175.41,-1.0,-1.0,-1
2023-03-01 14:00:00-05:00,175.41,175.43,174.43,174.56,-1.0,-1.0,-1
2023-03-01 15:00:00-05:00,174.56,174.85,173.31,173.42,-1.0,-1.0,-1
2023-03-02 09:30:00-05:00,172.24,174.37,172.23,172.8,-1.0,-1.0,-1
